REP_NUM,AFFILIATION_ID,NAME,STREET,CITY,STATE,ZIP,
"74608","754","None","None","None","OK","73000"
"60371","492","LeFlore County Democrat Women","PO Box 284","Poteau","OK","74953"
"60380","237","United Physicians, LLC","6767 S Yale Ave, Ste A","Tulsa","OK","74136"
"60411","105","Masters, Mates & Pilots","700 Maritime Blvd Suite B","Linthicum Heights","MD","21090"
"60480","694","United Rural Industries And Sportsmen Alliance Inc","110 Indiahoma Rd","Indiahoma","OK","73552"
"61425","703","Help Elect Conservatives Candidates And Promote Conservative Causess","501 Church Street, Suite 315","Vienna","VA","22180"
"61924","714","Oklahoma Republican Party","4031 N  Lincoln Blvd","Oklahoma City","OK","73105"
"72552","122","Okla Asphalt Pavement Assn","3500 N Lincoln Blvd","Oklahoma City","OK","73105"
"72584","195","Okla Public Employee Association","13 N.E. 28th St","Oklahoma City","OK","73105"
"72589","143","Voters","","","OK",""
"72600","142","Sheet Metal Workers International Assn","3800 NW 36th Street","Oklahoma City","OK","73112"
"72630","84","APAC - Central, Inc","4150 S 100th E Ave Cherokee Bldg Ste 300","Tulsa","OK","74146"
"72632","762","Blaine County Republican Party","Rt 1 Box 120","Watonga","OK","73772"
"72638","439","Devon Energy Corporation","20 N Broadway","Oklahoma City","OK","73102"
"72639","55","Okla State Republican Party","4031 N Lincoln Blvd","Oklahoma City","OK","73105"
"72641","492","LeFlore County Democrat Women","PO Box 284","Poteau","OK","74953"
"72646","405","Lincoln County Democratic Central Committee","339841 E 760 Rd","Tryon","OK","74875"
"72648","728","MEDNAX, Inc.","1301 Concord Terrace","Sunrise","FL","33323"
"72649","123","Legal","","","",""
"72650","190","Nat'l Fed Of Independent Business","53 Century Blvd #250","Nashville","TN","37214"
"72653","573","The Hartford","One Hartford Plaza, HO-1-11","Hartford","CT","06155"
"72658","17","Okla Dental Hygienists' Assn","","","",""
"72666","23","Roche Inc.","340 Kingsland Street","Nutley","NJ","07110"
"72670","153","Service Corp International","1929 Allen Parkway","Houston","TX","77019"
"72674","168","United Assn Plumbing & Pipefitting Et Al","3 Park Place","Annapolis","MD","21401"
"72677","173","Waste Management","701 Pennsylvania Ave NW Ste 590","Washington","DC","20004"
"72678","175","The Williams Companies Inc.","PO Box 2400","Tulsa","OK","74103"
"72729","149","Okla Fed Of Repub Women","PO Box 1744","Enid","OK","73702"
"72844","796","Moore Fire Pac","P.O. Box  7151","Moore","OK","73153"
"72815","133","Credit Union Association Of Oklahoma","631 E. Hill Street","Oklahoma City","OK","73105"
"72818","559","IMPAC PAC Of Oklahoma","121 NE 52 Ste 240","Oklahoma City","OK","73105"
"72820","510","Cowboy Political Action Committee","PO Box 1663","Stillwater","OK","74076"
"72821","213","Oklahoma Land Title Association","P.O. Box 1544","Oklahoma City","OK","73101"
"72842","301","Osage County Democratic Central Committee.","200 Michelle Ave.","Pawhuska","OK","74056"
"72855","231","Community Bankers Assn Of Oklahoma","4101 Perimeter Center Dr, Suite 107","Oklahoma City","OK","73112"
"72888","606","Oklahoma Federation Of Republican Women","9728 Smoking Oak","Edmond","OK","73025"
"72902","792","Poteau Area Business Alliance","1702 North Broadway","Poteau","OK","74953"
"72930","6","FOP 123 Lodge","1624 S Agnew","Oklahoma City","OK","73108"
"72939","595","Various Interests","1809 W Broadway St","Altus","OK","73521"
"72964","719","Sooner Tea Party","358 North Rockwell Ave","Oklahoma City","OK","73127"
"72995","261","Oklahoma Democratic Party","4100 N Lincoln Blvd","Oklahoma City","OK","73105"
"73035","213","Oklahoma Land Title Association","P.O. Box 1544","Oklahoma City","OK","73101"
"73049","735","NextEra Energy, Inc.","700 Universe Blvd.","Juno Beach","FL","33408"
"73063","795","Protecting Oklahoma Values PAC","P O Box 1061","Tulsa","OK","74101"
"60263","44","IAFF Local 200","PO Box 1336","Bartlesville","OK","74006"
"60288","646","Nowata County Republican Committee","Rt 2 Box 34-5","Nowata","OK","74048"
"60499","694","United Rural Industries And Sportsmen Alliance Inc","110 Indiahoma Rd","Indiahoma","OK","73552"
"60895","104","General Motors Company","300 Renaissance Center","Detroit","MI","48265"
"61192","701","Sand Springs Firefighters Local #2173","P O Box 325","Sand Springs","OK","74063"
"61231","237","United Physicians, LLC","6767 S Yale Ave, Ste A","Tulsa","OK","74136"
"61455","486","Committee For The Transition Of Labor Commissioner Lloyd Fields","PO Box 54372","Oklahoma City","OK","73154"
"61650","711","Oklahoma Positvie Influence","2712 NW 60th St.","Oklahoma City","OK","73112"
"63281","665","Funeral Service Issues","None Given","None","OK","73000"
"74977","200","AIA Oklahoma","6301 Waterford Blvd., Ste. 105","Oklahoma City","OK","73118"
"75100","564","Cherokee County Federated Women's Democrat Club","P O Box 841","Tahlequah","OK","74465-0841"
"75457","806","Oklahoma Municipal League,","OK Rural Water Assn,","Chamber Of Oklahoma","OK","000000"
"75498","676","Novartis Corporation","608 Fifth Ave","New York","NY","10020"
"75499","645","None Given","None Given","None","OK","73000"
"75503","807","National Association Of Health Underwriters","1212 New York Avenue NW Suite 1100","Washington","DC","20005"
"60280","23","Roche Inc.","340 Kingsland Street","Nutley","NJ","07110"
"60282","539","Atkins N America Holdings Corp","4030 West Boy Scout Blvd Ste 700","Tampa","FL","33607"
"60296","685","Change PAC","PO Box 21","Bethany","OK","73008"
"61522","706","International Paper","1101 Pennsylvania Ave NW Ste 200","Washington","DC","20004"
"62215","597","Syngenta Corporation","Concord Plaza-Shipley Building,3411 Silverside Rd","Wilmington","DE","19810"
"73288","280","None Given","None","None","OK","73000"
"63556","718","National Association Of Social Workers - OK","2200 NW 50th Ste 111E","Oklahoma City","OK","73112"
"64674","714","Oklahoma Republican Party","4031 N  Lincoln Blvd","Oklahoma City","OK","73105"
"75665","571","Fourth District GOP","1626 Greenbriar Dr","Norman","OK","73072"
"75726","436","Medco Health Solutions, Inc & Express Scripts Inc.","One Express Way","Saint Louis","MO","63121"
"75847","182","Johnson & Johnson","One Johnson & Johnson Plaza","New Brunswick","NJ","08933"
"60890","700","Oklahomans For Common Sense Government","4 NE 10th Street #200","Oklahoma City","OK","73104"
"61454","704","COLT, Inc.","2601 NW Expressway, Ste. 210W","Oklahoma City","OK","73112"
"61520","627","Muskogee County Democratic Party","2803 Haskell Blvd","Muskogee","OK","74403"
"61531","616","The Travelers Companies, Inc.","One Tower Square","Hartford","CT","06183"
"61532","708","Evolve PAC","2712 NW 60th St","Oklahoma City","OK","73112"
"62004","700","Oklahomans For Common Sense Government","4 NE 10th Street #200","Oklahoma City","OK","73104"
"63741","364","Greater Oklahoma PAC","P.O. Box 745","Edmond","OK","73083"
"63750","1","Weyerhaeuser Company","PO Box 9777, CH EC22A9","Federal Way","WA","98063-9777"
"74005","797","Echostar Corporation - DISH Network Corporation","9601 S. Meridian Blvd.","Englewood","CO","80112"
"74042","145","Oklahoma Democratic Party","","Oklahoma City","OK",""
"74092","764","Constitutional Conservatives","4024 S Yellowood Ave","Broken Arrow","OK","74011"
"74098","786","Devon Energy Corporation","333 West Sheridan","Oklahoma City","OK","73102"
"74112","567","Oklahoma Democratic Party","4100 N Lincoln Blvd","Oklahoma City","OK","73105"
"74118","4","Oklahoma Farm Bureau","2501 N Stiles Ave","Oklahoma City","OK","73105"
"60396","557","Those Interested In Seeing Rural Oklahoma Thrive","PO Box 782","Oklahoma City","OK","73101"
"64909","727","Republican Party Of Jackson County","20305 E County Rd 162","Altus","OK","73521"
"64911","728","MEDNAX, Inc.","1301 Concord Terrace","Sunrise","FL","33323"
"65015","510","Cowboy Political Action Committee","PO Box 1663","Stillwater","OK","74076"
"65087","737","SW OK RW Fund Account","1728 Willard Drive","Altus","OK","73521"
"65109","738","Second Century PAC","P O Box 54761","Oklahoma City","OK","73154"
"65145","746","Sarah PAC","P O Box 7711","Arlington","VA","22207"
"76422","693","American Kennel Club","260 Madison Ave, 4th Flr","New York","NY","10016"
"76577","667","Astellas US LLC","1 Astellas Way","Northbrook","IL","60062"
"76626","799","State Chamber Of Oklahoma","330 NE 10th Street","Oklahoma City, OK","OK","73104"
"76654","86","BOK Financial Corp PAC","PO Box 24128","Oklahoma City","OK","73124"
"76755","211","Wal-Mart Stores Inc","702 SW 8th St","Bentonville","AR","72716"
"76705","55","Okla State Republican Party","4031 N Lincoln Blvd","Oklahoma City","OK","73105"
"76723","555","Oklahoma Agricultural Cooperative Council","PO Box 13548","Oklahoma","OK","73113-3548"
"76726","61","Ok Assn Of Ins Agents","PO Drawer 13490","Oklahoma City","OK","73113"
"76811","826","","","","OK",""
"76814","828","","","","OK",""
"76828","231","Community Bankers Assn Of Oklahoma","4101 Perimeter Center Dr, Suite 107","Oklahoma City","OK","73112"
"77042","818","NA","NA","NA","OK","NA"
"74198","802","Personhood Supporters","PO Box 486","Arvada","CO","80001"
"74826","546","Oklahoma Democratic Party","4100 N Lincoln","Oklahoma City","OK","73105"
"66002","719","Sooner Tea Party","358 North Rockwell Ave","Oklahoma City","OK","73127"
"64835","525","Helping To ","Assure Injured ","Workers Have Rights.","OK","00000"
"64879","35","NAIFA - Oklahoma, Inc","4334 NW Expressway Ste 237","Oklahoma City","OK","73116"
"64930","729","New PAC -- Improving Opportunities In Oklahoma","P O Box 700238","Tulsa","OK","74170"
"64989","733","OKlahoma Voters Organized To Educate (OVOTE)","3334 W Main Box 265","Norman","OK","73072"
"65016","280","None Given","None","None","OK","73000"
"65049","736","Sue Thompson, OFRW","9973 Birkenhead Court","Yukon","OK","73099"
"65137","721","1","1","1","OK","1"
"65161","133","Credit Union Association Of Oklahoma","631 E. Hill Street","Oklahoma City","OK","73105"
"65201","664","Oklahoma State Medical Association","313 NE 50th","Oklahoma City","OK","73105"
"74931","623","Various Interests Supporting Good Government","14600 Courtney Lane","Glenpool","OK","74033"
"75344","803","Oklahoma Chiropractors' PAC","P O Box 14112","Oklahoma City","OK","73113"
"75361","805","Spirit AeroSystems, Inc.","P.O.Box  780008","Wichita","KS","67278-0008"
"75390","213","Oklahoma Land Title Association","P.O. Box 1544","Oklahoma City","OK","73101"
"75430","555","Oklahoma Agricultural Cooperative Council","PO Box 13548","Oklahoma","OK","73113-3548"
"75533","808","Senate Majority Fund, Inc.","613 Glenridge Drive","Edmond","OK","73013"
"75539","809","NATIONAL ASSOCIATION OF REALTORS","430 N. MICHIGAN AVE.","CHICAGO","IL","60611"
"64983","731","Friends For Better Judges","108 E Main Street","Norman","OK","73069"
"66677","669","IAFF -- Local 2066 -- Firefighters","PO Box 10753","Midwest City","OK","73140"
"66683","314","Duncan Firefighters Association","PO Box 369","Duncan","OK","73534"
"66694","700","Oklahomans For Common Sense Government","4 NE 10th Street #200","Oklahoma City","OK","73104"
"66801","95","Citigroup Inc","399 Park Ave","New York","NY","10043"
"77938","657","","","","OK",""
"78138","314","Duncan Firefighters Association","PO Box 369","Duncan","OK","73534"
"78167","186","Good Government","","","OK",""
"78206","601","Bank Of America Corporation","100 N Tryon St","Charlotte","NC","28255"
"78279","840","","","","OK",""
"78308","80","Okla Grain & Feed Assn, Okla Agribusiness Retailers Assn, Okla Seed Trade Assn","2309 N 10th St Ste E","Enid","OK","73701"
"78312","78","Oklahoma Assn of Realtors","9807 N Broadway","Oklahoma City","OK","73114"
"78318","66","Mfg Hsng Assoc Of OK","6400 S Shields Blvd","Oklahoma City","OK","73149"
"78343","61","Ok Assn Of Ins Agents","PO Drawer 13490","Oklahoma City","OK","73113"
"78346","567","Oklahoma Democratic Party","4100 N Lincoln Blvd","Oklahoma City","OK","73105"
"78353","777","UAW Region 5 Southwestern States CAP","1341 W Mockingbird Ln 301W","Dallas","TX","75247"
"78354","693","American Kennel Club","260 Madison Ave, 4th Flr","New York","NY","10016"
"78355","136","Okla Municipal Contracts Assn","PO BOx 891797","Oklahoma City ","OK","73189"
"78366","804","Phillips 66","3010 Briarpark Dr, 9th Fl Pinnacle","Houston","TX","77042"
"78376","687","Seaboard Foods LLC","9000 West 67th St","Shawnee Mission","KS","66202"
"78401","374","Oklahoma Association For Home Care PAC","P.O. Box 12635","Oklahoma City","OK","73157"
"78411","404","Garvin County Democratic Party","35030 E County Road 1599","Pauls Valley","OK","73075"
"78436","122","Okla Asphalt Pavement Assn","3500 N Lincoln Blvd","Oklahoma City","OK","73105"
"65426","744","Bold PAC","15100 Grand Parke Dr","Edmond","OK","73013"
"65512","510","Cowboy Political Action Committee","PO Box 1663","Stillwater","OK","74076"
"75652","811","WPX Energy Inc","801 Pennsylvania Ave NW Ste 315","Washington","DC","20004"
"66282","76","Oklahoma Veterinary Medical Assn","PO Box 14521","Oklahoma City","OK","73113"
"66948","717","OFRW","901 N Redbud","Mustang","OK","73064"
"67130","428","Majority Leadership Fund","721 Country Club Rd","Chickasha","OK","73018"
"67397","730","Apache Corporation","2000 Post Oak Blvd #100","Houston","TX","77056"
"71578","227","Liberty National Life Ins. Co","100 Concourse Parkwat Suite 350","Hoover","AL","35244"
"71614","695","Honeywell International","101 Columbia Road","Morristown","NJ","07962"
"71590","66","Mfg Hsng Assoc Of OK","6400 S Shields Blvd","Oklahoma City","OK","73149"
"71593","52","Okla Fed Of  Republican Women","9973 Birkenhead","Yukon","OK","73099"
"71646","761","ITC Holdings Corp.","27175 Energy Way","Novi","MI","48377"
"71630","146","USW Local 13857","1202 W Ponca","Ponca City","OK","74601"
"71638","93","Unified Chiropractic Assn","5110 S. Yale Ave. Ste 430","Tulsa","OK","74135"
"71645","664","Oklahoma State Medical Association","313 NE 50th","Oklahoma City","OK","73105"
"71692","235","Texas Industries Inc","1341 W Mockingbird Ln","Dallas","TX","75247"
"71696","570","Fourth Congressional Dist Demo Pty Of Okla","PO Box 722100","Norman","OK","73070-8591"
"71698","108","Oklahoma Republican Party","4031 N Lincoln Blvd","Oklahoma City","OK","73105"
"71700","82","American Electric Power","1 Riverside Plaza","Columbus","OH","43215"
"71702","601","Bank Of America Corporation","100 N Tryon St","Charlotte","NC","28255"
"71706","21","Okla Consumer Finance Assn","105 N E 27th","Oklahoma City","OK","73105"
"71714","561","Associated General Contractors Of Oklahoma - Building Chapter","605 N.W. 13th St., Suite A","Oklahoma City","OK","73103-2213"
"71734","81","AIr Products And Chemicals, Inc.","7201 Hamilton Blvd","Allentown","PA","18195"
"71756","104","General Motors Company","300 Renaissance Center","Detroit","MI","48265"
"71768","465","Professional Firefighters","PO Box 1204","McAlester","OK","74502"
"71772","3","United Transportation Union","24950 Country Club Blvd, Ste 340","North Olmsted","OH","44070"
"71775","144","Oklahoma Wholesale Marketers","PO Box 722220","Norman","OK","73070"
"71780","236","Assn of Okla Life Insurance Co","201 Robert S. Kerr #600","Oklahoma City","OK","73102"
"71781","686","Kingfisher Co Democrats -business & Education","508 Southview Dr","Kingfisher","OK","73750"
"71782","385","IBT DRIVE Comittee #C00032979","25 Louisiana Ave NW","Washington","DC","20001"
"71790","410","To Update ","Oklahomas","Liquor Laws","OK","N/A"
"71806","76","Oklahoma Veterinary Medical Assn","PO Box 14521","Oklahoma City","OK","73113"
"71807","319","Payne County Democratic Party","P.O. Box 2738","Stillwater","OK","74076"
"71834","369","Fraternal Order Of Police Lodge #155","PO Box 2923","Oklahoma City","OK","73101"
"71821","404","Garvin County Democratic Party","35030 E County Road 1599","Pauls Valley","OK","73075"
"71842","707","Oklahoma Mental Health PAC","102 W 114th St","Jenks","OK","74037"
"71845","707","Oklahoma Mental Health PAC","102 W 114th St","Jenks","OK","74037"
"71852","424","Voters","2824 Oak Hollow Road","Woodward","OK","73801"
"71854","253","Voters","","","",""
"71883","352","Logan County Republican Party","PO Box 242","Guthrie","OK","73044"
"71873","70","Okla State AFL-CIO","501 NE 27th St","Oklahoma City","OK","73105"
"71907","472","Professional Firefighters Of Oklahoma","6103 Melrose Ln","Oklahoma City","OK","73127"
"71924","63","Oklahoma Independent Petroleum Association","500 N. E. 4th Street, Suite 200","Oklahoma City","OK","73104"
"71929","189","BP Corp North America Inc","501 Westlake Park Blvd, 25.194B","Houston","TX","77079"
"71940","496","IBEW ","900 Seventh St NW","Washington","DC","20001"
"71950","549","3rd Congressional District -- Republican","PO Box 1886","Edmond","OK","73083"
"71955","128","Oklahoma Bankers Assn","643 NE 41st St","Oklahoma City","OK","73105"
"71989","717","OFRW","901 N Redbud","Mustang","OK","73064"
"71992","271","Tronox Incorporated","PO Box 268859","Oklahoma City","OK","73126-8859"
"71993","547","Windstream Corporation","4001 Rodney Parham Rd","Little Rock","AR","72212-2442"
"71995","550","Microsoft Corporation","16011 NE 36th Way","Redmond","WA","98073"
"72377","709","Transform OK","2712 NW 60th St.","Oklahoma City","OK","73112"
"71998","78","Oklahoma Assn of Realtors","9807 N Broadway","Oklahoma City","OK","73114"
"72020","165","Trinity Industries Inc.","2525 Stemmons Freeway","Dallas","TX","75207"
"72021","524","Spectra Energy Corporation","5400 Westheimer Ct","Houston","TX","77056"
"72022","546","Oklahoma Democratic Party","4100 N Lincoln","Oklahoma City","OK","73105"
"72027","597","Syngenta Corporation","Concord Plaza-Shipley Building,3411 Silverside Rd","Wilmington","DE","19810"
"72050","712","AVIP Club -- Insurance","11222 Quail Roost Dr","Miami","FL","33157"
"72054","268","Lincoln County Republican Party","840462 S 3520 Rd","Stroud","OK","74079"
"72056","779","Oklahoma Community Action PAC","308 SW 2nd Street","Lindsay","OK","73052"
"72061","777","UAW Region 5 Southwestern States CAP","1341 W Mockingbird Ln 301W","Dallas","TX","75247"
"72067","287","GlaxoSmithKline LLC  (Connected Org.)","Five Moore Drive","Research Triangle Park","NC","27709"
"72087","350","Individuals Of The Democratic Party (registered)","P. O. Box 455","Norman","OK","73070"
"72125","140","Okla Quarter Horse Racing Assn","PO Box 2907","Edmond","OK","73083"
"72193","527","OFRW, NFRW","RR 6 Box 269","McAlester","OK","74501-9806"
"72161","782","Coalition For Oklahoma's Future","4 NE 10th St. #183","Oklahoma City","OK","73104"
"72184","756","Oklahoma Federation Of Republican Women","None","None","OK","73000"
"72199","590","Garfield County Democratic Women's Club","201 N Main","Waukomis","OK","73773"
"72211","753","Aetna Inc","151 Farmington Ave","Hartford","CT","06156"
"72219","211","Wal-Mart Stores Inc","702 SW 8th St","Bentonville","AR","72716"
"72232","181","JP Morgan Chase & Co","270 Park Ave","New York","NY","10017"
"72319","651","Federal Political Action Committee","","","OK","      "
"72327","210","Sooner State PAC","P.O. Box 58007","Oklahoma City","OK","73157"
"72332","760","GlobalHealth","701 NE 10th St","Oklahoma City","OK","73104"
"72355","652","The Crowe & Dunlevy PAC","20 N Broadway, Ste 1800","Oklahoma City","OK","73102"
"72370","690","Owasso Firefighters Local 2789","P.O. BOX 510","Owasso","OK","74055"
"72371","591","To Promote Women's Health","2712 NW 60th Street","Oklahoma City","OK","73112"
"72539","764","Constitutional Conservatives","4024 S Yellowood Ave","Broken Arrow","OK","74011"
"72484","260","FKG","PO Box 54825","Oklahoma City","OK","73154"
"72490","692","Muskogee Fire Fighters Local #57","P O Box 2562","Muskogee","OK","74402"
"72505","618","Citizens For Good Government","14495 S 248th E Ave","Coweta","OK","74429"
"72555","666","Oklahoma Society Of Oral And Maxillofacial Surgeons","2229 NE 86th Street","Oklahoma City","OK","73131"
"72574","623","Various Interests Supporting Good Government","14600 Courtney Lane","Glenpool","OK","74033"
"72582","721","1","1","1","OK","1"
"72619","786","Devon Energy Corporation","333 West Sheridan","Oklahoma City","OK","73102"
"72635","95","Citigroup Inc","399 Park Ave","New York","NY","10043"
"72636","294","Comanche County Republican Party ","PO Box 705 ","Lawton","OK","73502-0705"
"67093","614","Heart Of The Party Federation Of Democratic Women","907 S Detroit, Suite 700","Tulsa","OK","74120"
"69663","614","Heart Of The Party Federation Of Democratic Women","907 S Detroit, Suite 700","Tulsa","OK","74120"
"73786","181","JP Morgan Chase & Co","270 Park Ave","New York","NY","10017"
"73930","763","ConocoPhillips","600 N. Dairy Ashford","Houston","TX","77079"
"74055","798","More Accountable Government In Oklahoma","517 NW 22nd St","Oklahoma City","OK","73103"
"66994","4","Oklahoma Farm Bureau","2501 N Stiles Ave","Oklahoma City","OK","73105"
"67015","205","Koch Industries Inc.","4111 East 37th St North","Wichita","KS","67220"
"71999","780","Oklahoma Gay & Lesbian Political Caucus","P. O. Box 61186","Oklahoma City","OK","73146"
"72004","276","Marathon Oil Company","5555 San Felipe","Houston","TX","77056"
"72006","737","SW OK RW Fund Account","1728 Willard Drive","Altus","OK","73521"
"72040","672","Lafarge North America Inc.","12018 Sunrise Valley Drive, Suite 500","Reston","VA","20191"
"72043","130","Oklahoma City Business Policy Issues","","","",""
"72045","154","Sierra Club Oklahoma","PO Box 60644","Oklahoma City","OK","73146"
"72060","310","3M Company","3M Center","St. Paul","MN","55144-1000"
"72073","774","Carter County Democratic Party","Not Given","Not Given","OK","00000"
"72079","150","Reynolds American Inc","PO Box 2990","Winston-Salem","NC","27102"
"72111","257","Highway And Bridge Construction Companies","","","OK"," "
"72085","508","Logan County League Of Democratic Women","P O Box 963","Guthrie","OK","73044"
"72096","765","IAFF L1969","P O Box 1467","Miami","OK","74354"
"72102","565","Cherokee County Democratic Party","PO Box 273","Tahlequah","OK","74464"
"72103","280","None Given","None","None","OK","73000"
"72108","197","Dollar Thrifty Automotive Group Inc.","PO Box 35985","Tulsa","OK","74153"
"72110","61","Ok Assn Of Ins Agents","PO Drawer 13490","Oklahoma City","OK","73113"
"72127","88","BNSF Railway Company","PO Box 961039","Fort Worth","TX","76161-0039"
"72145","86","BOK Financial Corp PAC","PO Box 24128","Oklahoma City","OK","73124"
"72146","781","Cleveland Co Republican Women's Club","1626 Greenbriar Dr","Norman","OK","73072"
"72149","313","Jacobs Engineering Group Inc.","PO Box 7084","Pasadena","CA","91109-7084"
"72158","691","The Greater Oklahoma City Chamber, Inc.","123 Park Avenue","Oklahoma City","OK","73102"
"72182","768","People's Electric Cooperative","1600 N Country Club","Ada","OK","74820"
"72194","775","International Association Of Fire Fighters","1750 New York Avenue","Washington","DC","20006"
"72213","83","American Fidelity Corp","PO Box 25523","Oklahoma City","OK","73125-0523"
"72216","27","Monsanto Company","800 N Lindbergh Blvd","St Louis","MO","63167"
"72217","150","Reynolds American Inc","PO Box 2990","Winston-Salem","NC","27102"
"72339","92","Energy For Oklahomans, Inc","PO Box 54617","Oklahoma City","OK","73154"
"72241","233","AHS Medical Holdings LLC","One Burton Hills Boulevard, Suite 250","Nashville","TN","37215"
"72253","519","Oklahoma Lumbermen's Association","P.O. Box 950037","Oklahoma City","OK","73195-0037"
"72262","558","OFDW","234 W Chantilly Way","Mustang","OK","73064"
"72281","273","","","","OK",""
"72285","744","Bold PAC","15100 Grand Parke Dr","Edmond","OK","73013"
"72300","728","MEDNAX, Inc.","1301 Concord Terrace","Sunrise","FL","33323"
"72304","378","Valero Energy Corp","P.O. Box 696000","San Antonio","TX","78269-6000"
"72309","705","James Baggett","6704 Whitehall Dr.","Oklahoma City","OK","73132"
"72311","434","Oklahoma Physical Therapy Association","PO Box 5354","Edmond","OK","73083"
"72316","206","Arvest Bank Group Inc","125 W Central Ste 218","Bentonville","AR","72712"
"72348","767","Tulsa Metro Chamber","2 W. 2nd Street, Suite 150","Tulsa","OK","74103"
"60375","378","Valero Energy Corp","P.O. Box 696000","San Antonio","TX","78269-6000"
"67091","49","Farmers Insurance Group","4680 Wilshire Blvd","Los Angeles","CA","90010"
"67154","753","Aetna Inc","151 Farmington Ave","Hartford","CT","06156"
"71994","194","Enterprise Holdings, Inc.","600 Corporate Park Dr","St Louis","MO","63105"
"72640","641","Oklahoma Federation Of Democrat Womens Club","None Given","None Given","OK","00000"
"72659","51","HCA - The Healthcare Company","","","",""
"72668","85","Sanofi US Services, Inc.","55 Corporate Drive","Bridgewater","NJ","08807"
"72671","167","Transport Workers Union Of America","501 Third St NW 9th Flr","Washington","DC","20001"
"72692","729","New PAC -- Improving Opportunities In Oklahoma","P O Box 700238","Tulsa","OK","74170"
"73046","735","NextEra Energy, Inc.","700 Universe Blvd.","Juno Beach","FL","33408"
"72723","44","IAFF Local 200","PO Box 1336","Bartlesville","OK","74006"
"72727","751","IAFF Local 2041","P O Box 629","Chickasha","OK","73023"
"72746","255","Oklahoma Democratic Party ","4100 N. Lincoln Blvd.","Oklahoma City","OK","73105"
"72742","495","Democratic Party Of Oklahoma","4100 N Lincoln Blvd","Oklahoma City","OK","73105"
"72757","552","Lawyers For Working Oklahomans","722 N Broadway Ste 300","Oklahoma City","OK","73102"
"72775","60","Professional Firefighters Of Okla AFL-CIO/CLC","6103 Melrose Ln","Oklahoma City","OK","73127"
"72784","255","Oklahoma Democratic Party ","4100 N. Lincoln Blvd.","Oklahoma City","OK","73105"
"72823","41","High Technology is the primary inter","","","",""
"72816","200","AIA Oklahoma","6301 Waterford Blvd., Ste. 105","Oklahoma City","OK","73118"
"72838","318","OKPMA","3233 E. Memorial Road, Suite #103","Edmond","OK","73013"
"72848","117","OCFCE/COPE AFT 4574","2915 N CLassen Blvd Ste 220","Oklahoma City","OK","73106"
"72850","770","General Democratic Party Concerns","None Given","None Given","OK","73100"
"72856","231","Community Bankers Assn Of Oklahoma","4101 Perimeter Center Dr, Suite 107","Oklahoma City","OK","73112"
"72896","493","Okmulgee County Republican Comm","11420 E. 270th Street","Beggs","OK","74421"
"72907","627","Muskogee County Democratic Party","2803 Haskell Blvd","Muskogee","OK","74403"
"72918","645","None Given","None Given","None","OK","73000"
"72946","159","Oklahoma's Rural Electric Cooperatives","PO Box 206","Temple","OK","73568"
"73014","567","Oklahoma Democratic Party","4100 N Lincoln Blvd","Oklahoma City","OK","73105"
"73042","696","Healthcare Is Primary Interest.","None","None","OK","73000"
"73071","97","International Brotherhood Of Teamsters","25 Louisiana Ave NW","Washington","DC","20001"
"74135","251","Same As Above","","","OK",""
"67247","35","NAIFA - Oklahoma, Inc","4334 NW Expressway Ste 237","Oklahoma City","OK","73116"
"67284","706","International Paper","1101 Pennsylvania Ave NW Ste 200","Washington","DC","20004"
"74126","782","Coalition For Oklahoma's Future","4 NE 10th St. #183","Oklahoma City","OK","73104"
"75228","773","AFSCME Public Employees Organized To Create Legislative Equality (AFSCME)","1625 L Street, N.W.","Washington","DC","20036"
"75307","667","Astellas US LLC","1 Astellas Way","Northbrook","IL","60062"
"75308","539","Atkins N America Holdings Corp","4030 West Boy Scout Blvd Ste 700","Tampa","FL","33607"
"75332","805","Spirit AeroSystems, Inc.","P.O.Box  780008","Wichita","KS","67278-0008"
"75345","804","Phillips 66","3010 Briarpark Dr, 9th Fl Pinnacle","Houston","TX","77042"
"75402","471","Advance America Cash Advance Centers Inc.","135 North Church Street","Spartanburg","SC","29306"
"75403","471","Advance America Cash Advance Centers Inc.","135 North Church Street","Spartanburg","SC","29306"
"75439","488","Carter County Republican Party","PO Box 713","Ardmore","OK","73402"
"75611","810","Oklahoma Chiropractors' Association","PO Box 14112","Oklahoma City","OK","73113"
"72375","109","Merck & Co Inc","One Merck Dr","Whitehouse Station","NJ","08889"
"72401","321","OSAHU","PO Box 12146","Oklahoma City","OK","73157"
"72448","172","Washington County Democratic Party","3915 Silver Lake Drive","Bartlesville","OK","74006"
"72458","785","Ash Grove Cement Company","11011 Cody Street","Overland Park","KS","66210"
"72460","588","Oklahoma Rising","Box 99","Braman","OK","74632"
"72461","370","Great State PAC","2629 W I-44 SERV RD STE 102","Oklahoma City","OK","73112-3762"
"72464","611","New Direction Fund PAC","2629 W I-44 Serv Rd, Ste 102","Oklahoma City","OK","73112"
"72475","169","Union Pacific Corporation","1400 Douglas Street","Omaha","NE","68179"
"72494","682","","","","OK",""
"72495","223","Communications Workers Of America","501 Third St NW","Washington","DC","20001"
"72497","329","Democratic Legislative Campaign Comm","1401 K St NW #201","Washington","DC","20005"
"72557","177","WOKA PAC","P.O. Box 57568","Oklahoma City","OK","73157"
"72558","135","Oklahoma House of Rep Democratic Cau","","","",""
